H
X: 	 Y:
3.399999999999996	2.19799735256539
3.4499999999999957	2.0769858576506084
3.4999999999999956	1.962010152943677
3.5499999999999954	1.8792396270043423
3.599999999999995	1.8100951290153866
3.649999999999995	1.7656876511277093
3.699999999999995	1.728401291419462
3.7499999999999947	1.704027086631426
3.7999999999999945	1.6796926454698233
3.8499999999999943	1.6607219328550267
3.899999999999994	1.6388404711331714
3.949999999999994	1.6217033338920528
3.999999999999994	1.603971454708615
4.049999999999994	1.5970905991857403
4.099999999999993	1.5917205052634322
4.149999999999993	1.5922714787854013
4.199999999999993	1.592073648365661
4.249999999999993	1.5938012992005752
4.299999999999993	1.5934693863922342
4.3499999999999925	1.5934103672328452
4.399999999999992	1.5913290636395172
4.449999999999992	1.5899133264505259
4.499999999999992	1.5876839543898607
4.549999999999992	1.5880547999196901
4.599999999999992	1.5883499957580263
4.6499999999999915	1.5898726079803944
4.699999999999991	1.5908478353611708
4.749999999999991	1.5920834746940427
4.799999999999991	1.592576906579591
4.849999999999991	1.5930047960130391
4.899999999999991	1.5928053558114301
4.94999999999999	1.5927062746402354
4.99999999999999	1.5923419518710753
5.04999999999999	1.5925907548627534
5.09999999999999	1.5927741855194548
5.14999999999999	1.5932203248185837
5.1999999999999895	1.5934773320849311
5.249999999999989	1.5937292546650137
5.299999999999989	1.5936911750557274
5.349999999999989	1.5934590149142374
5.399999999999989	1.5927678707950863
5.449999999999989	1.5915622983679358
5.4999999999999885	1.589346734044177
5.549999999999988	1.5856027643244825
5.599999999999988	1.5788911272659818
5.649999999999988	1.5670188375544263
5.699999999999988	1.5458741515106418
5.749999999999988	1.5084041232331917
5.799999999999987	1.4420137585916588
5.849999999999987	1.324553787242758
5.899999999999987	1.1168007926521348
5.949999999999987	0.7494754908027407
5.999999999999987	0.0
VR
X: 	 Y:
0.0	0.0
0.05	2.9221616314428362
0.1	4.5187030414100064
0.15000000000000002	5.421901668216944
0.2	5.932836077832018
0.25	6.221833316329551
0.3	6.3852566945055145
0.35	6.477613104291038
0.39999999999999997	6.529745957274527
0.44999999999999996	6.559089755451622
0.49999999999999994	6.575524361096904
0.5499999999999999	6.584618179616467
0.5999999999999999	6.589556759036956
0.6499999999999999	6.592108343795927
0.7	6.593290628075441
0.75	6.593638010263297
0.8	6.593469628152295
0.8500000000000001	6.592913272818208
0.9000000000000001	6.592073300337519
0.9500000000000002	6.590939125360039
1.0000000000000002	6.589577766601862
1.0500000000000003	6.587934661833663
1.1000000000000003	6.586132673517366
1.1500000000000004	6.584096318128484
1.2000000000000004	6.581857900331037
1.2500000000000004	6.579262314610287
1.3000000000000005	6.57629283400292
1.3500000000000005	6.572721570758956
1.4000000000000006	6.568552642911542
1.4500000000000006	6.563501924214532
1.5000000000000007	6.557709943445127
1.5500000000000007	6.550876610940509
1.6000000000000008	6.543466827218413
1.6500000000000008	6.53515112998472
1.7000000000000008	6.526055666963192
1.7500000000000009	6.515546012479296
1.800000000000001	6.503561546925459
1.850000000000001	6.4891807322290616
1.900000000000001	6.472438916470054
1.950000000000001	6.452190804252824
2.000000000000001	6.429043757423184
2.0500000000000007	6.401791015331478
2.1000000000000005	6.372410882977698
2.1500000000000004	6.339633112651318
2.2	6.304101032717974
2.25	6.263367032920858
2.3	6.217393773953646
2.3499999999999996	6.1626476009343545
2.3999999999999995	6.099616567103181
2.4499999999999993	6.023915524373061
2.499999999999999	5.938581642042431
2.549999999999999	5.838971571766746
2.5999999999999988	5.7344741420214635
2.6499999999999986	5.6211397525564735
2.6999999999999984	5.503705220928647
2.7499999999999982	5.374499694807361
2.799999999999998	5.236654585578233
2.849999999999998	5.079034657395327
2.8999999999999977	4.90820245062177
2.9499999999999975	4.708097932328983
2.9999999999999973	4.495509433453073
3.049999999999997	4.2436461509239995
3.099999999999997	4.002403026642021
3.149999999999997	3.759414063088468
3.1999999999999966	3.5474041947319073
3.2499999999999964	3.3507698276322624
3.2999999999999963	3.1884164658733414
3.349999999999996	3.0419567981975826
3.399999999999996	2.9230747886316184
3.4499999999999957	2.808660337605136
3.4999999999999956	2.709064616428335
3.5499999999999954	2.592809655903164
3.599999999999995	2.487689540912614
3.649999999999995	2.379577082998405
3.699999999999995	2.2884078563964385
3.7499999999999947	2.2033373286436957
3.7999999999999945	2.1358895536314173
3.8499999999999943	2.0756956598986918
3.899999999999994	2.029210079218895
3.949999999999994	1.9850634198332038
3.999999999999994	1.9481366417098969
4.049999999999994	1.9052091125185808
4.099999999999993	1.8674259631757788
4.149999999999993	1.8293872316807112
4.199999999999993	1.798150691610443
4.249999999999993	1.7697269012652155
4.299999999999993	1.747721325318572
4.3499999999999925	1.7285532658636087
4.399999999999992	1.7140604882062145
4.449999999999992	1.7006454538031308
4.499999999999992	1.6896637819042182
4.549999999999992	1.6772631893576015
4.599999999999992	1.6665427857356006
4.6499999999999915	1.655957810289022
4.699999999999991	1.6473766195699346
4.749999999999991	1.6396753864007143
4.799999999999991	1.6337672056394406
4.849999999999991	1.6286747218546131
4.899999999999991	1.6248497281346699
4.94999999999999	1.621343439178781
4.99999999999999	1.6184892457059523
5.04999999999999	1.615297860807721
5.09999999999999	1.6125418865644854
5.14999999999999	1.609819901270851
5.1999999999999895	1.607580094614137
5.249999999999989	1.6055148938579382
5.299999999999989	1.603803882572864
5.349999999999989	1.6021301821322134
5.399999999999989	1.6004691973617262
5.449999999999989	1.5983584433663744
5.4999999999999885	1.5954631997793747
5.549999999999988	1.5908223696716135
5.599999999999988	1.5833280098949214
5.649999999999988	1.5706160993313245
5.699999999999988	1.5487720243948389
5.749999999999988	1.5106350752244107
5.799999999999987	1.4437000558607158
5.849999999999987	1.325742296429869
5.899999999999987	1.117568830023263
5.949999999999987	0.7498514232972356
5.999999999999987	0.0
PL
X: 	 Y:
-2.7381933951353687E-5	0.9999999996251145
0.3249041614476973	1.000008896879105
0.6498342455609265	1.0000179182531324
0.9747617510543574	1.000027229262734
1.2996853589498563	1.0000369476416142
1.6246034876306719	1.0000473269442307
1.9495142688118245	1.0000585042693797
2.2744153595980414	1.000070882792793
2.599304119607641	1.00008462462432
2.9241773693801827	1.0001003464697225
3.249032062109996	1.0001181650260738
3.5738653248127905	1.000138896282977
3.898676580880643	1.0001622618526018
4.223463416393977	1.0001888618667771
4.548223434882974	1.0002185892998887
4.872951771074981	1.000252380212078
5.197642593229788	1.0002904246896676
5.522287166257395	1.0003343318466578
5.846875565042289	1.0003845490610925
6.171395080639625	1.000443629712445
6.4958336369238445	1.0005119111103595
6.820179789262751	1.0005928040502439
7.144432105413376	1.0006849737129628
7.468581309799692	1.0007908512065709
7.7926183226296875	1.0009098477004463
8.116523739028143	1.0010457576640035
8.440274123791182	1.001199254276337
8.763834137560035	1.0013768926021673
9.087163321066566	1.0015804232230194
9.41021013862267	1.0018202720457015
9.732925105089112	1.0020977353358034
10.055262438479744	1.0024267587378426
10.377216336232637	1.0028017624838088
10.6987501306346	1.0032326126186635
11.019826654696551	1.0037167392675825
11.340368329935922	1.0042695063108922
11.660278918891223	1.0048934092220745
11.979416916304748	1.0056149909133514
12.297615432639562	1.0064409378963046
12.614669939660965	1.00741349285421
12.930374688160645	1.0085370757674892
13.244558828327316	1.009868403841272
13.557195866923145	1.0113833278877071
13.868155298362753	1.0131210021604207
14.177281695005396	1.0150686450383195
14.484286412728629	1.01728657702929
14.78876718467648	1.019780713722167
15.09019545310936	1.022655112979733
15.387861693889459	1.02592839348504
15.681035146335965	1.0297666102787315
15.968809167683713	1.0341702754573343
16.25077701271505	1.039368426498187
16.526779605044176	1.0452360041850004
16.796626333572792	1.05191520420763
17.059619509598093	1.0593071440093236
17.31506850167419	1.0676167277154476
17.561155082150634	1.0767715340611885
17.79655273638998	1.0871173152585158
18.017734708642735	1.098494159082842
18.22351883429932	1.1114648150705162
18.40844690666438	1.125418176048353
18.577251653523938	1.141596697670621
18.728927952326742	1.1588116781033064
18.869960036448756	1.177929708161534
18.999191342834614	1.1977780366410786
19.121820839669876	1.2191368818529837
19.235564482244182	1.2408437985260927
19.344220779915453	1.263658148688814
19.444198331909863	1.2862583802058398
19.53929635888415	1.3096795640916228
19.624643355001524	1.332189372284207
19.708144150327676	1.3563065143035478
19.78630865709176	1.3803878767294884
19.86437838282348	1.406154730679566
19.93948152036198	1.432163080893559
20.0148538491395	1.4595425711592669
20.088030351495526	1.487050100926726
20.161157163677302	1.5155066257975993
20.2319423218233	1.5437889303860737
20.30238604214528	1.5727643667144222
20.370187129273162	1.6013138406884644
20.43866460339924	1.630970748122048
20.506069067799917	1.6607598763823428
20.574184435988503	1.6914783710948726
20.641759783603042	1.7223918681041508
20.709795221612996	1.7539417775129116
20.77737947033853	1.7855922975007936
20.845154769142578	1.8176384610761205
20.912379898828043	1.8496608178526937
20.979643051481638	1.881953883081478
21.046263421341248	1.9141445483421715
21.11316850476706	1.9467104633975754
21.179842745836098	1.9793373770297173
21.24675715578436	2.01225201949287
21.313558436060813	2.0452324222667753
21.38050451467239	2.0783986591067554
21.447348588851987	2.1115976423864775
21.514255153484342	2.144908266012911
21.581030148843762	2.178215822755645
21.647823573345285	2.2115981438088403
21.714461306850417	2.244956484653055
21.781176888216407	2.27841442040727
21.84783894490231	2.3118897424532237
21.914564336834697	2.3454396556924233
21.981264313181363	2.379007255516091
22.04800231802087	2.4126223705871577
22.114717498654937	2.446246577509402
22.181449878032684	2.479899151477302
22.24815273263045	2.51355199325887
22.31486182354927	2.547223676232513
22.381536299573106	2.580890664385677
22.44823069208743	2.614581859818736
22.514915062967717	2.648278179588709
22.581616216707953	2.6819926091200155
22.648315332232475	2.7157126392403064
22.715026147742783	2.74944442997127
22.781737962450613	2.7831806099715144
22.848457863753094	2.816924097131286
22.91518075242146	2.8506710787017107
22.981910006826524	2.884422690439868
23.04864474819313	2.918177682038674
PR
X: 	 Y:
2.7381933951575732E-5	-0.999999999625115
0.3249596895435076	-0.999991102350053
0.6498915568702319	-0.9999820809257214
0.9748215705362866	-0.9999727698426732
1.299749247694208	-0.9999630513379434
1.6246722900997077	-0.9999526718723248
1.9495904675847187	-0.999941494279057
2.2744999537840602	-0.9999291154181624
2.5994009073009448	-0.9999153730337151
2.924287071329746	-0.9998996505216486
3.2491597047634126	-0.999881830900764
3.574009196792402	-0.9998610985422363
3.898840380995747	-0.9998377314397793
4.2236464901081066	-0.9998111297542267
4.548431553449856	-0.9997813998717766
4.873186114875883	-0.9997476060586674
5.197913088101183	-0.9997095570184631
5.522596589440156	-0.9996656442176657
5.847239679069149	-0.9996154177941512
6.1718160056704985	-0.9995563259930842
6.496332446877778	-0.9994880266867967
6.82074830058796	-0.9994071151484731
7.145085374406438	-0.9993149195969395
7.469315780568671	-0.9992090139315972
7.793457527109071	-0.9990899762335066
8.117471996740196	-0.9989540175378115
8.44137216761718	-0.9988004442985798
8.765093145238037	-0.9986227111227106
9.088648280073762	-0.9984190255010916
9.411929774647128	-0.9981789886671475
9.734966653314416	-0.9979012226841362
10.057592081590808	-0.9975718844524413
10.379896389436317	-0.9971964418440913
10.701765919913136	-0.9967651136338014
11.023275764528917	-0.9962802866405469
11.344269107522583	-0.9957266896690453
11.664801325561083	-0.9951014777308682
11.984608992665772	-0.9943782696610586
12.303751105294838	-0.9935496504618171
12.621789286727127	-0.9925738358299876
12.938850617292774	-0.991444963808203
13.254251741443762	-0.990108107879633
13.568373538842062	-0.9885854367809994
13.88075875871627	-0.9868392856420938
14.191733218810205	-0.9848791426450791
14.500674688499803	-0.9826462779479086
14.80784529211477	-0.9801282906619257
15.112201840946142	-0.9772238130791369
15.414060169857553	-0.9739000091177807
15.711670601110335	-0.969998743184211
16.00570183377197	-0.9654894283895232
16.293329792859474	-0.960178837484833
16.576310140288612	-0.9541505832658603
16.852892451303497	-0.9472931701234488
17.1247307444658	-0.9396327067850927
17.38960612436623	-0.9309938253447076
17.649219034929054	-0.9212887103311176
17.899903246819054	-0.9102105676876096
18.14436892947876	-0.8974927582373224
18.376170257526553	-0.8827010614268977
18.601158458954714	-0.8652757375440525
18.80577076734349	-0.8453051656882935
18.99984234393287	-0.8227547205875578
19.176495934106935	-0.7984396256035131
19.34451609095896	-0.7721840996277529
19.49952043266313	-0.7448750879304833
19.648785747935488	-0.7160026915135522
19.78863131118773	-0.6863416666174067
19.92555805006467	-0.6549507331402529
20.05481041408158	-0.6227399708163381
20.183200944927094	-0.5882307428824034
20.301228227023408	-0.5537330868487351
20.415613168323922	-0.5180261540190325
20.521352205004575	-0.4828623144973063
20.623797582613836	-0.4471217636534601
20.72010721099393	-0.4119856000401465
20.814317854212895	-0.37641614867281215
20.904423518546373	-0.3412526816301682
20.993627042557197	-0.30549103387042775
21.07975781992728	-0.26997628761218406
21.165704802337373	-0.2336661678790679
21.24779458316914	-0.1980477525600981
21.32863076445634	-0.16225747273798463
21.4065081015567	-0.12710275597510856
21.48332042374465	-0.09193326509674504
21.558175513121345	-0.05720451171394325
21.63238958056681	-0.022433618078799622
21.705361247502548	0.012079042339773416
21.778066127340544	0.04672228485613017
21.849878103461805	0.0812065509148927
21.92162830626197	0.11588530166839695
21.99230471196944	0.15029193499562643
22.06263549299111	0.18471291336872442
22.13217009888895	0.21891883232912734
22.20142116139552	0.25311083572159143
22.270157861327142	0.28716530669674656
22.33872723532685	0.32122223242111536
22.406975245594843	0.35520135225797533
22.475153974032533	0.3892097900017597
22.543104494030523	0.4231708813637094
22.611038089068444	0.45717851365453965
22.678700844976262	0.49111177478674195
22.74627628097176	0.5250460578639893
22.813652735606393	0.5589234785492816
22.880958019921593	0.5927958363240537
22.9481355547453	0.6266324052894787
23.01527081151271	0.660468391199331
23.082326685256927	0.6942841374819957
23.14936422089385	0.7281058715788933
23.21634602441839	0.7619152335304222
23.283322128224988	0.7957345593789902
23.350233743901864	0.8295355034129837
23.417123293418534	0.8633355169502699
23.48396576019422	0.8971213808880951
23.550789401619443	0.9309043710825979
23.617582961285244	0.9646780031444764
23.684363309275938	0.9984488420947648
23.75112545666438	1.0322136957754409
23.81787838256233	1.0659758698388484
23.884620510440264	1.099733993029187
23.95135525180687	1.1334889846279927
